id,budget,revenue,original_title,director,genres,production_companies,vote_count,release_year,budget_adj,revenue_adj
19580,0,0,The Dukes of Hazzard: The Beginning,Robert Berlinger,Action|Adventure|Comedy,Warner Premiere,34,2007,0.0,0.0
14540,0,0,Jeff Dunham: Spark of Insanity,Michael Simon,Comedy,Levity Productions,21,2007,0.0,0.0
14753,20000000,0,Silk,FranÃ§ois Girard,Drama|Romance,Rhombus Media,33,2007,21033371.6526309,0.0
8414,0,0,Interview,Steve Buscemi,Drama,Column Productions|Ironworks Productions|Kiss the Cactus,20,2007,0.0,0.0
6309,0,0,Flood,Tony Mitchell,Action|Thriller|Foreign,Powercorp,16,2007,0.0,0.0
13534,0,0,How to Rob a Bank,Andrews Jenkins,Action|Comedy|Crime,Williamsburg Media Cult,15,2007,0.0,0.0
13501,15000000,20380,The Good Night,Jake Paltrow,Comedy|Drama|Romance|Fantasy|Music,Destination Films|Tempesta Films|Good Night Productions,16,2007,15775028.7394731,21433.0057140309
9703,67000000,25303038,The Last Legion,Doug Lefler,Action|Adventure|Fantasy|War,Ingenious Film Partners|Quinta Communications|Dino De Laurentiis Company|Zephyr Films,120,2007,70461795.0363136,26610410.1097321
14211,0,0,Prey,Darrell James Roodt,Adventure|Horror|Thriller,Ingenious Film Partners|Distant Horizons|Anant Singh Production|Videovision Entertainment,35,2007,0.0,0.0
13492,3000000,0,FrontiÃ¨re(s),Xavier Gens,Drama|Horror|Action|Thriller,EuropaCorp|Pacific Films|Chemin Vert|Cartel Productions,97,2007,3155005.74789463,0.0
7006,0,0,White Noise 2: The Light,Patrick Lussier,Thriller|Drama|Horror|Fantasy,Brightlight Pictures|Gold Circle Films,37,2007,0.0,0.0
14284,2000000,0,In the Shadow of the Moon,David Sington,Documentary,Film4|Passion Pictures|Discovery Films,13,2007,2103337.16526309,0.0
14397,12000000,5285197,Whisper,Stewart Hendler,Crime|Drama|Horror|Thriller,Universal Pictures|Canadian Film or Video Production Tax Credit (CPTC)|Gold Circle Films|Province of British Columbia Production Services Tax Credit|H2F Entertainment,28,2007,12620022.9915785,5558275.63791849
13647,0,5300000,The Invincible Iron Man,Patrick Archibald|Jay Oliva,Animation|Action|Science Fiction,Marvel Studios,27,2007,0.0,5573843.48794719
15289,0,0,Babylon 5: The Lost Tales - Voices in the Dark,J. Michael Straczynski|Sara Barnes,Action|Adventure|Science Fiction,Warner Bros. Entertainment|Lost Tales Films|NS Pictures,16,2007,0.0,0.0
5595,0,0,La HabitaciÃ³n de Fermat,Luis Piedrahita|Rodrigo SopeÃ±a,Mystery|Thriller,Bocaboca Producciones S.A.|Notro Films,38,2007,0.0,0.0
13732,0,0,L'Auberge rouge,GÃ©rard Krawczyk,Comedy,Warner Bros.,14,2007,0.0,0.0
16071,0,0,The Cake Eaters,Mary Stuart Masterson,Drama|Romance,The 7th Floor,21,2007,0.0,0.0
12172,0,0,Encounters at the End of the World,Werner Herzog,Documentary,Discovery Films,38,2007,0.0,0.0
15302,0,0,The Pixar Story,Leslie Iwerks,Documentary,Leslie Iwerks Productions,42,2007,0.0,0.0
1989,10000000,21786738,My Blueberry Nights,Wong Kar-wai,Drama|Romance,Block 2 Pictures|Jet Tone Production|StudioCanal|Lou Yi Inc.,110,2007,10516685.8263154,22912427.8726248
8141,4000000,2426851,You Kill Me,John Dahl,Comedy|Crime|Thriller|Romance,Echo Lake Productions|Bi-polar Pictures|Code Entertainment|Independent Film Group|Carol Baum Productions,33,2007,4206674.33052618,2552242.95142795
16962,0,0,Barbie Fairytopia: Magic of the Rainbow,William Lau,Animation|Family|Fantasy|Romance,Mattel,22,2007,0.0,0.0
7797,0,0,Youth Without Youth,Francis Ford Coppola,Fantasy|Drama|Mystery,American Zoetrope,20,2007,0.0,0.0
17456,10000000,0,BloodRayne II: Deliverance,Uwe Boll,Action|Horror|Western,Boll Kino Beteiligungs GmbH & Co. KG,31,2007,10516685.8263154,0.0
18893,0,0,Joe Strummer: The Future Is Unwritten,Julien Temple,Music|Documentary,Filmfour|Parallel Film Productions|Sony BMG Feature Films|Nitrate Films,13,2007,0.0,0.0
13949,0,0,Persuasion,Adrian Shergold,Drama|Romance,WGBH|Clerkenwell Films,26,2007,0.0,0.0
6022,0,0,Evening,Lajos Koltai,Drama|Romance,MBF Erste Filmproduktionsgesellschaft,27,2007,0.0,0.0
9997,0,0,Gabriel,Shane Abbess,Fantasy|Horror|Action|Science Fiction,HILT Productions|Redline Films,37,2007,0.0,0.0
15434,10000000,0,Seed,Uwe Boll,Horror,Boll Kino Beteiligungs GmbH & Co. KG|Pitchblack Pictures Inc.,12,2007,10516685.8263154,0.0
13054,4000000,0,Rise of the Footsoldier,Julian Gilbey,Action|Adventure|Crime|Drama|Thriller,Carnaby International|Hanover Films,32,2007,4206674.33052618,0.0
4538,16000000,24377151,The Darjeeling Limited,Wes Anderson,Adventure|Drama|Comedy,Fox Searchlight Pictures|Scott Rudin Productions,488,2007,16826697.3221047,25636683.8407651
13337,2000000,0,Broken English,Zoe R. Cassavetes,Comedy|Drama|Romance,HDNet Films|Vox3 Films|Backup Films|Phantom Films,11,2007,2103337.16526309,0.0
1931,13000000,75511123,Stomp the Yard,Sylvain White,Drama|Music,Rainforest Films,57,2007,13671691.5742101,79412675.6983263
14324,38000000,5410749,Virgin Territory,David Leland,Adventure|Action|Comedy|Romance,Ingenious Film Partners|Dino de Laurentiis Cinematografica|Dino De Laurentiis Company|Zephyr Films|Red Lion Sarl,45,2007,39963406.1399987,5690314.73180505
7862,0,0,Die FÃ¤lscher,Stefan Ruzowitzky,Drama|Crime|War,Studio Babelsberg|Babelsberg Film GmbH|Magnolia Filmproduktion|FilmfÃ¶rderung Hamburg|Zweites Deutsches Fernsehen (ZDF),78,2007,0.0,0.0
14735,0,0,Boarding Gate,Olivier Assayas,Drama|Thriller,Margo Films|Canal+|TPS Star|October Pictures,10,2007,0.0,0.0
14424,0,0,Sex and Death 101,Daniel Waters,Comedy|Romance|Drama,Avenue Pictures Productions|Sandbar Pictures,36,2007,0.0,0.0
18755,0,0,Pigs,Karl DiPelino,Comedy,Bad Monkey Productions|Hill's Production Services,12,2007,0.0,0.0
14001,20000000,22217407,Dead Silence,James Wan,Horror,Universal Pictures|Twisted Pictures|Evolution Entertainment,264,2007,21033371.6526309,23365348.9294381
2728,0,0,Postal,Uwe Boll,Action|Comedy,Running With Scissors|Vivendi Entertainment,42,2007,0.0,0.0
20294,0,36500000,Welcome,Anees Bazmee,Drama|Action|Comedy|Romance,A.G. Films,16,2007,0.0,38385903.2660514
17153,0,0,Botched,Kit Ryan,Comedy|Crime|Horror|Thriller,Arcade Films|Barraboy Films|ApolloProMovie|Co. 1. Filmproduktion|Zinc Entertainment Inc.,13,2007,0.0,0.0
2002,6500000,0,Une vieille maÃ®tresse,Catherine Breillat,Drama|Romance,CB Films|StudioCanal|Burskin Film|Canal+|TPS Star,10,2007,6835845.78710505,0.0
13640,3500000,0,Superman: Doomsday,Lauren Montgomery|Bruce Timm,Action|Animation|Science Fiction,DC Comics|Warner Home Video,78,2007,3680840.03921041,0.0
5956,0,719968,Joshua,George Ratliff,Drama|Thriller|Horror,ATO Pictures,32,2007,0.0,757167.726100069
10822,4600000,0,Savage Grace,Tom Kalin,Drama,Celluloid Dreams|Killer Films|John Wells Productions|Montfort Producciones,24,2007,4837675.48010511,0.0
18726,0,0,Perfect Creature,Glenn Standring,Fantasy|Action|Horror|Science Fiction|Drama,Spice Factory|Sensible Films|Roc Media,10,2007,0.0,0.0
9017,0,0,Outpost,Steve Barker,Action|Adventure|Horror,Regent Capital|Black Camel Pictures,28,2007,0.0,0.0
15071,0,0,The Contractor,Josef Rusnak,Action|Adventure|Drama|Thriller,April Productions|Chaintron|RMA Productions,19,2007,0.0,0.0
14043,0,0,Nancy Drew,Andrew Fleming,Action|Adventure|Crime|Family|Mystery,Warner Bros. Pictures|Virtual Studios,86,2007,0.0,0.0
10748,0,0,St. Trinian's,Barnaby Thompson|Oliver Parker,Comedy|Family|Science Fiction,Ealing Studios|Fragile Films|Entertainment Film Distributors,99,2007,0.0,0.0
17097,825000,0,After Sex,Eric Amadio,Comedy|Romance,NALA Films|Supino Pictures,32,2007,867626.580671025,0.0
14547,12,0,Delta Farce,C.B. Harding,Action|Adventure|Comedy,Lions Gate Films|Shaler Entertainment Pictures|Parallel Entertainment|Sleeping Marmots Production|Samwilla Productions,25,2007,12.6200229915785,0.0
13173,0,0,The Ten,David Wain,Comedy,Ascot Elite Home Entertainment,33,2007,0.0,0.0
1872,0,0,Rise: Blood Hunter,Sebastian Gutierrez,Action|Adventure|Horror|Thriller,Ghost House Pictures|Destination Films|Kingsgate Films|Mandate Pictures,27,2007,0.0,0.0
13177,8000000,908847,Battle in Seattle,Stuart Townsend,Action|Drama,Insight Film Studios|Redwood Palms Pictures|Remstar Productions,37,2007,8413348.66105236,955805.836318932
13121,0,0,Teeth,Mitchell Lichtenstein,Comedy|Horror,Teeth,94,2007,0.0,0.0
10759,15000000,0,The Comebacks,Tom Brady,Comedy,Fox Atomic,25,2007,15775028.7394731,0.0
14649,0,0,Pars vite et reviens tard,RÃ©gis Wargnier,Thriller|Crime|Drama,Gaumont|LGM Productions|KL Productions,10,2007,0.0,0.0
13168,0,8768,Smiley Face,Gregg Araki,Comedy,Desperate Pictures|Anonymous Content|ApolloProMovie & Co. 3. Filmproduktion,33,2007,0.0,9221.03013251339
13848,5000000,0,Stuck,Stuart Gordon,Crime|Horror|Mystery|Thriller,Prodigy Pictures,13,2007,5258342.91315773,0.0
38410,0,0,The Poughkeepsie Tapes,John Erick Dowdle,Horror|Thriller,Metro-Goldwyn-Mayer (MGM),26,2007,0.0,0.0
4170,12000000,0,Trade,Marco Kreuzpaintner,Drama|Thriller,Centropolis Film Productions,29,2007,12620022.9915785,0.0
15728,500000,220151,Boy Culture,Q. Allan Brocka,Drama|Romance,TLA Releasing|Boy Culture LLC,18,2007,525834.291315773,231525.890134917
13258,4000000,6870249,Son of Rambow,Garth Jennings,Comedy,Celluloid Dreams|Hammer & Tongs,62,2007,4206674.33052618,7225225.02815579
14434,11000000,13196245,I Think I Love My Wife,Chris Rock,Comedy|Romance,Fox Searchlight Pictures,22,2007,11568354.408947,13878076.2752086
16516,0,0,Gekijouban Clannad,Osamu Dezaki,Animation|Drama,Toei Animation|Visual Art's/Key,13,2007,0.0,0.0
13491,25000000,0,Arn: Tempelriddaren,Peter Flinth,Action|Adventure|Drama|Romance,Danmarks Radio (DR)|Telepool|Yleisradio|AMC Pictures|TV4 Sweden,42,2007,26291714.5657886,0.0
13958,0,0,The King of Kong,Seth Gordon,Documentary,LargeLab,68,2007,0.0,0.0
24447,0,0,Louis C.K.: Shameless,Steven J. Santos,Comedy,Cicrus King Productions|Another Mulligan Entertainment,26,2007,0.0,0.0
4629,4000000,46474,December Boys,Rod Hardy,Drama|Romance,Village Roadshow Pictures|Australian Film Finance Corporation,42,2007,4206674.33052618,48875.2457092184
13280,0,0,Kickin' It Old Skool,Harvey Glazer,Comedy,Yari Film Group,13,2007,0.0,0.0
16304,0,0,Creepshow 3,Ana Clavell|James Glenn Dudelson,Horror|Science Fiction,Creepy Film Productions,11,2007,0.0,0.0
1248,50000000,82169884,Hannibal Rising,Peter Webber,Crime|Drama|Thriller,Ingenious Film Partners|ETIC Films|Quinta Communications|Dino De Laurentiis Company|Zephyr Films,423,2007,52583429.1315773,86415485.4412785
13362,1000000,274661,Taxi to the Dark Side,Alex Gibney,Documentary,Jigsaw Productions,21,2007,1051668.58263154,288852.344574163
13548,0,0,Borderland,Zev Berman,Crime|Horror|Thriller,Tonic Films|Freedom Films|Emmett/Furla Films|Worldwide Media Group|Tau Productions,26,2007,0.0,0.0
17317,12000000,0,Urban Justice,Don E. FauntLeRoy,Adventure|Action|Thriller,Sony Pictures Home Entertainment|Hood to Hood Productions|XIT Financial Group,14,2007,12620022.9915785,0.0
13354,0,0,"Chill Out, Scooby-Doo!",Joe Sichta,Action|Adventure|Animation|Family|Mystery,Hanna-Barbera Productions|Warner Bros. Animation,12,2007,0.0,0.0
13016,7000000,0,Zeitgeist,Peter Joseph,Documentary|History,Gentle Machine Productions LLC,104,2007,7361680.07842082,0.0
13538,0,0,Straightheads,Dan Reed,Thriller,Ingenious Film Partners|Screen West Midlands|UK Film Council|DJ Films|Film4,20,2007,0.0,0.0
10071,0,0,The Brothers Solomon,Bob Odenkirk,Comedy,Revolution Studios|TriStar Pictures|Carsey-Werner Company,22,2007,0.0,0.0
26114,0,0,Jesse Stone: Sea Change,Robert Harmon,Drama|Thriller|Crime,Brandman Productions,10,2007,0.0,0.0
1874,30000000,0,The Color of Freedom,Bille August,Drama|History|Foreign,Film Afrika,22,2007,31550057.4789463,0.0
9750,0,41098065,Balls of Fury,Ben Garant,Comedy|Crime,Rogue Pictures|Spyglass Entertainment|Intrepid Pictures,83,2007,0.0,43221543.7674491
4407,11000000,0,The Three Investigators and The Secret Of Skeleton Island,Florian Baxmeyer|Jan Sebastian Ballhaus,Mystery|Adventure|Family,GFP Medienfonds|Industrial Development Corporation of South Africa|Studio Hamburg International Production|Zweite Medienfonds German Filmproductions,15,2007,11568354.408947,0.0
16205,0,0,Jack Brooks: Monster Slayer,Jon Knautz,Action|Comedy|Horror,Brookstreet Pictures|Sound Venture Productions,20,2007,0.0,0.0
14148,0,0,The Flock,Andrew Lau,Crime|Drama|Mystery|Thriller,Double Nickel Entertainment|Templar Films|Bauer Martinez Studios|Gibraltar Films|Lucky 50 Productions,29,2007,0.0,0.0
13561,0,0,Murder Party,Jeremy Saulnier,Comedy|Horror,The Lab Of Madness,15,2007,0.0,0.0
17202,15000000,55184721,Why Did I Get Married?,Tyler Perry,Comedy|Drama,Lions Gate Films,20,2007,15775028.7394731,58036037.3169873
14456,0,4910682,Shrooms,Paddy Breathnach,Horror|Foreign,Nordisk Film|Ingenious Film Partners|Capitol Films|Potboiler Productions Ltd.|BÃ³rd ScannÃ¡n na hÃ‰ireann,48,2007,0.0,5164409.97869424
14126,0,0,Catacombs,Tomm Coker|David Elliot,Horror|Thriller,Lionsgate|Twisted Pictures|Catacombs Productions,25,2007,0.0,0.0
11161,0,0,Grace is Gone,Jim Strouse,Drama,Benedek Films,17,2007,0.0,0.0
44588,0,0,Hellphone,James Huth,Fantasy|Comedy|Mystery,Studio Canal|Mandarin Film,29,2007,0.0,0.0
20720,0,0,Gabriel Iglesias: Hot and Fluffy,Manny Rodriguez,Comedy,Levity Productions,13,2007,0.0,0.0
14044,16000000,34786960,Ji jie hao,Feng Xiaogang,Action|History,Huayi Brothers Media Corporation,22,2007,16826697.3221047,36584352.9172602
50126,0,0,Fallen,Mikael Salomon,TV Movie|Drama|Fantasy,Three Angels Productions,19,2007,0.0,0.0
14687,8000000,0,Eichmann,Roger Young,Drama|Foreign|History,uFilm|Le Tax Shelter du Gouvernement FÃ©dÃ©ral de Belgique|Entertainment Motion Pictures|Umedia|HCC Media Group,12,2007,8413348.66105236,0.0
25218,0,0,Live!,Bill Guttentag,Thriller,Atlas Entertainment|Mosaic Media Group,27,2007,0.0,0.0
21935,3000000,0,The Haunting Hour: Don't Think About It,Alex Zamm,Fantasy|Horror|Family,Universal Studios Home Entertainment Family Productions|The Hatchery,15,2007,3155005.74789463,0.0
259624,0,0,Oliver Twist,Coky Giedroyc,Adventure|Family,BBC,16,2007,0.0,0.0
12171,0,0,The Deaths of Ian Stone,Dario Piana,Horror|Thriller,Stan Winston Productions|Odyssey Entertainment|Isle of Man Film Commission|SWFX,35,2007,0.0,0.0
8748,0,0,Eagle vs Shark,Taika Waititi,Comedy|Romance,Whenua Films,35,2007,0.0,0.0
4283,0,10597734,Primeval,Michael Katleman,Adventure,Hollywood Pictures|Sarah James Productions|Pariah,18,2007,0.0,11145303.8948861
14235,0,0,Eden Log,Franck Vestiel,Action|Adventure|Drama|Horror|Science Fiction,ImpÃ©ria|Bac Films,36,2007,0.0,0.0
13194,0,0,Highlander: The Search for Vengeance,Yoshiaki Kawajiri,Action|Animation|Fantasy|Science Fiction,Imagi Animation Studios|Madhouse,16,2007,0.0,0.0
11801,15000000,0,Angel,FranÃ§ois Ozon,Drama|Romance|Foreign,FidÃ©litÃ© Productions|FOZ|SCOPE Invest|Virtual Films|Poisson Rouge Pictures,21,2007,15775028.7394731,0.0
36108,0,0,Chacun son cinema ou Ce petit coup au coeur quand la lumiere s'eteint et que le film commence,Theo Angelopoulos|Olivier Assayas|Bille August|Jane Campion|Youssef Chahine|Chen Kaige|Michael Cimino|Ethan Coen|Joel Coen|David Cronenberg|Jean-Pierre Dardenne|Luc Dardenne|Manoel de Oliveira|Raymond Depardon|Atom Egoyan|Amos Gitai|Alejandro GonzÃ¡lez IÃ±Ã¡rritu|Hou Hsiao-Hsien|Aki KaurismÃ¤ki|Abbas Kiarostami|Takeshi Kitano|Andrei Konchalovsky|Claude Lelouch|Ken Loach|David Lynch|Nanni Moretti|Roman Polanski|RaÃºl Ruiz|Walter Salles|Elia Suleiman|Tsai Ming-Liang|Gus Van Sant|Lars von Trier|Wim Wenders|Wong Kar-wai|Zhang Yimou,Comedy|Drama,ElzÃ©vir Films|Cannes Film Festival,10,2007,0.0,0.0
1922,0,0,Irina Palm,Sam Garbarski,Drama,Pallas Film|Samsa Film|IPSO Facto Films|Radio TÃ©lÃ©vision Belge Francophone,17,2007,0.0,0.0
1990,0,486021,Paranoid Park,Gus Van Sant,Mystery|Crime|Drama,Centre National de la CinÃ©matographie|Meno Films|MK2 Productions,60,2007,0.0,511133.016199166
12791,0,0,End of the Line,Maurice Devereaux,Horror|Thriller,Maurice Devereaux Productions,10,2007,0.0,0.0
13317,0,0,La Antena,Esteban Sapir,Drama|Foreign|Science Fiction,LadobleA,10,2007,0.0,0.0
18632,120000,0,A Dog's Breakfast,David Hewlett,Comedy,Kibble Productions,11,2007,126200.229915785,0.0
16725,700000,31576,The Tracey Fragments,Bruce McDonald,Drama,TÃ©lÃ©film Canada|Shadow Shows|Corvid Pictures,17,2007,736168.007842082,33207.4871651737
24786,0,0,In Tranzit,Tom Roberts,Drama|Romance|War|Foreign,Thema Production|Peace Arch Films,10,2007,0.0,0.0
16555,10000000,31609243,Daddy's Little Girls,Tyler Perry,Comedy|Drama|Romance,"Lions Gate Films|Tyler Perry Company, The",13,2007,10516685.8263154,33242447.7838661
13968,0,0,Jump In!,Paul Hoen,Drama|Comedy|Romance,Davis Entertainment|Disney Channel,45,2007,0.0,0.0
20224,0,0,The Beautiful Ordinary,Jess Manafort,Comedy|Drama,Persistent Entertainment|Mirror Cube Films,11,2007,0.0,0.0
6535,0,4778376,Talk to Me,Kasi Lemmons,Drama,The Mark Gordon Company|Pelagius Film,15,2007,0.0,5025267.91520059
14882,0,0,Hounddog,Deborah Kampmeier,Drama|Family,"Motion Picture Group, The",11,2007,0.0,0.0
108176,0,0,Daniel Tosh: Completely Serious,Manny Rodriguez,Comedy,Levity Productions|Levity Entertainment Group,10,2007,0.0,0.0
13710,0,0,Enfin veuve,Isabelle Mergault,Comedy,Gaumont,10,2007,0.0,0.0
7249,0,0,Futurama: Bender's Big Score,Dwayne Carey-Hill,Animation|Comedy|Science Fiction,20th Century Fox Television,106,2007,0.0,0.0
9783,0,0,Sublime,Tony Krantz,Horror|Thriller,Raw Feed,11,2007,0.0,0.0
14791,0,0,Les Deux mondes,Daniel Cohen,Comedy|Fantasy,K2 SA|Film Afrika Worldwide|Gaumont International|uFilm,19,2007,0.0,0.0
25055,0,0,Transmorphers,Leigh Scott,Action|Adventure|Science Fiction,"Asylum, The",10,2007,0.0,0.0
24632,0,0,The Mad,John Kalangis,Comedy|Horror|Thriller,23/5 Filmproduktion,11,2007,0.0,0.0
1961,1500000,173066,My Name Is Bruce,Bruce Campbell,Comedy|Horror,Dark Horse Entertainment|Image Entertainment,41,2007,1577502.87394731,182008.074921711
14877,11000000,0,September Dawn,Christopher Cain,Drama|Action|History|Western|Romance,September Dawn|Voice Pictures|Black Diamond Pictures,11,2007,11568354.408947,0.0
29362,0,0,Full of It,Christian Charles,Comedy|Family|Drama,New Line Cinema,15,2007,0.0,0.0
16126,0,0,Flight of the Living Dead: Outbreak on a Plane,Scott Thomas,Horror|Action,Pacific Entertainment Group,10,2007,0.0,0.0
9867,0,0,The Go-Getter,Martin Hynes,Comedy,Et Cetera Films|Two Roads Entertainment|Fillmore,10,2007,0.0,0.0
15250,13000000,0,This Christmas,Preston A. Whitmore II,Comedy|Drama,Screen Gems,22,2007,13671691.5742101,0.0
2979,0,0,Return of the Ghostbusters,Hank Braxtan,Comedy|Fantasy|Science Fiction,BraxtanFILM,13,2007,0.0,0.0
10090,10000000,20342161,Reno 911!: Miami,Ben Garant,Action|Adventure|Comedy|Crime,20th Century Fox,34,2007,10516685.8263154,21393211.6265327
20497,0,0,Ballet Shoes,Sandra Goldbacher,Drama|Family,British Broadcasting Corporation (BBC)|Granada Television,52,2007,0.0,0.0
