id,budget,revenue,original_title,director,genres,vote_count,release_year,budget_adj,revenue_adj
272878,20000000,43967255,Max,Boaz Yakin,Adventure|Drama|Family,214,2015,18399991.9040035,40449856.802063
263109,0,59700000,Shaun the Sheep Movie,Mark Burton|Richard Starzack,Family|Animation|Comedy|Adventure,340,2015,0.0,54923975.8334506
157827,11000000,0,Louder Than Bombs,Joachim Trier,Drama,43,2015,10119995.5472019,0.0
321751,0,1702433,A Perfect Day,Fernando LeÃ³n de Aranoa,Comedy|Drama,102,2015,0.0,1566237.67085542
266396,40000000,10664749,The Gunman,Pierre Morel,Action|Drama|Crime,283,2015,36799983.8080071,9811564.7629115
277685,1000000,62882090,Unfriended,Levan Gabriadze,Horror|Thriller,643,2015,919999.595200178,57851497.3453411
268920,35000000,51680201,Hot Pursuit,Anne Fletcher,Action|Crime|Comedy,472,2015,32199985.8320062,47545763.9998638
280092,10000000,104303851,Insidious: Chapter 3,Leigh Whannell,Drama|Horror|Thriller,610,2015,9199995.95200178,95959500.6978197
193687,0,118483,Z for Zachariah,Craig Zobel,Drama|Science Fiction|Thriller,181,2015,0.0,109004.312038102
300803,0,0,Dragonheart 3: The Sorcerer's Curse,Colin Teague,Action|Adventure|Fantasy,59,2015,0.0,0.0
328589,6000000,41387687,The Lady in the Van,Nicholas Hytner,Comedy|Drama,135,2015,5519997.57120106,38076655.2862716
228066,40000000,34227298,Victor Frankenstein,Paul McGuigan,Drama|Science Fiction|Thriller,408,2015,36799983.8080071,31489100.3047958
378373,0,0,Brothers of the Wind,Gerado Olivares|Otmar Penker,Adventure|Drama|Family,11,2015,0.0,0.0
291270,8000000,3759286,Anomalisa,Duke Johnson|Charlie Kaufman,Animation|Comedy|Drama|Romance,259,2015,7359996.76160142,3458541.59824169
294963,1800000,0,Bone Tomahawk,S. Craig Zahler,Horror|Western|Adventure|Drama,220,2015,1655999.27136032,0.0
241257,0,17671101,Regression,Alejandro AmenÃ¡bar,Horror|Mystery|Thriller,310,2015,0.0,16257405.7667414
245698,0,0,Pawn Sacrifice,Edward Zwick,Drama,148,2015,0.0,0.0
353326,0,11472454,The Man Who Knew Infinity,Matt Brown,Drama,104,2015,0.0,10554653.0359526
346808,20000000,0,Momentum,Stephen S. Campanelli,Thriller|Action,100,2015,18399991.9040035,0.0
250124,2000000,1477002,The Diary of a Teenage Girl,Marielle Heller,Drama|Romance,186,2015,1839999.19040035,1358841.24210985
290637,0,0,Pay the Ghost,Uli Edel,Horror|Thriller,114,2015,0.0,0.0
244458,0,0,The Voices,Marjane Satrapi,Horror|Thriller|Comedy|Crime,371,2015,0.0,0.0
308504,0,3643591,Last Knights,Kazuaki Kiriya,Action|Adventure,237,2015,0.0,3352102.24507501
314405,12000000,0,Il racconto dei racconti,Matteo Garrone,Romance|Fantasy|Horror,211,2015,11039995.1424021,0.0
282984,11000000,27391084,Irrational Man,Woody Allen,Mystery|Drama,319,2015,10119995.5472019,25199786.192094
157843,15000000,0,Queen of the Desert,Werner Herzog,Drama|History,30,2015,13799993.9280026,0.0
275601,18000000,41325328,Ricki and the Flash,Jonathan Demme,Comedy|Drama|Music,152,2015,16559992.7136032,38019285.0315145
290762,0,0,Miss You Already,Catherine Hardwicke,Comedy|Drama|Romance,139,2015,0.0,0.0
251516,630019,0,Kung Fury,David Sandberg,Action|Comedy|Science Fiction|Fantasy,487,2015,579617.224968421,0.0
304372,12000000,60273173,The Perfect Guy,David M. Rosenthal,Drama|Thriller,122,2015,11039995.1424021,55451294.7614303
324807,0,1936524,A Bigger Splash,Luca Guadagnino,Crime|Drama|Mystery|Thriller,69,2015,0.0,1781601.29609542
252512,10000000,7587485,While We're Young,Noah Baumbach,Drama|Comedy,265,2015,9199995.95200178,6980483.12858742
257091,40000000,106511453,Get Hard,Etan Cohen,Comedy,661,2015,36799983.8080071,97990493.6441828
228968,0,0,Kidnapping Mr. Heineken,Daniel Alfredson,Drama|Action|Crime|Thriller,131,2015,0.0,0.0
347969,60000000,0,The Ridiculous 6,Frank Coraci,Comedy|Western,252,2015,55199975.7120106,0.0
237756,0,0,Kill Me Three Times,Kriv Stenders,Comedy|Thriller,96,2015,0.0,0.0
293646,25000000,24902723,The 33,Patricia Riggen,History|Drama,262,2015,22999989.8800044,22910495.0793821
245168,14000000,16002420,Suffragette,Sarah Gavron,Drama|History,231,2015,12879994.3328024,14722219.9222232
311291,0,0,45 Years,Andrew Haigh,Drama,167,2015,0.0,0.0
301351,6000000,11122090,We Are Your Friends,Max Joseph,Drama|Music|Romance,412,2015,5519997.57120106,10232318.2977799
248574,0,6075,Barely Lethal,Kyle Newman,Adventure|Action|Comedy,215,2015,0.0,5588.99754084108
225728,0,13192457,Macbeth,Justin Kurzel,History|Drama|War,269,2015,0.0,12137055.0996957
326425,0,16775,Extraction,Steven C. Miller,Action|Thriller,57,2015,0.0,15432.9932094829
342474,0,0,Jenny's Wedding,Mary Agnes Donoghue,Comedy|Drama,92,2015,0.0,0.0
277217,0,0,Descendants,Kenny Ortega,Music|Action|Adventure|Comedy|Family,262,2015,0.0,0.0
207936,0,0,Tumbledown,Sean Mewshaw,Music|Romance|Comedy,22,2015,0.0,0.0
250734,0,30229977,Far from the Madding Crowd,Thomas Vinterberg,Romance|Drama,220,2015,0.0,27811566.6029106
249688,0,3002884,The End of the Tour,James Ponsoldt,Drama,126,2015,0.0,2762652.06443309
268238,10000000,85978266,The Second Best Exotic Marigold Hotel,John Madden,Drama|Comedy,196,2015,9199995.95200178,79099969.9160132
256962,20000000,6420319,Little Boy,Alejandro Monteverde,Comedy|Drama|War,113,2015,18399991.9040035,5906690.88105601
322456,0,0,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,Brandon Vietti,Action|Adventure|Animation|Family,14,2015,0.0,0.0
302528,0,1986615,Remember,Atom Egoyan,Drama|Thriller,75,2015,0.0,1827684.9958186
222936,37000000,26250020,Aloha,Cameron Crowe,Adventure|Comedy|Romance,469,2015,34039985.0224065,24150007.7739965
316002,26000000,0,Accidental Love,David O. Russell|Stephen Greene,Romance|Comedy,64,2015,23919989.4752046,0.0
365806,0,0,Halo: The Fall of Reach,Ian Kirby,Action|Animation|Science Fiction,32,2015,0.0,0.0
10317,28000000,7002261,Our Brand Is Crisis,David Gordon Green,Drama|Comedy,122,2015,25759988.6656049,6442077.28548599
334538,0,0,Into the Forest,Patricia Rozema,Drama|Science Fiction,57,2015,0.0,0.0
306947,0,231737,The Invitation,Karyn Kusama,Thriller,192,2015,0.0,213197.946192903
328901,0,0,The Benefactor,Andrew Renzi,Drama,55,2015,0.0,0.0
382517,0,0,Open Season: Scared Silly,David Feiss,Animation|Comedy|Family|Adventure,33,2015,0.0,0.0
310133,0,134552,Cop Car,Jon Watts,Thriller,174,2015,0.0,123787.785533374
237584,0,0,Mojave,William Monahan,Thriller,17,2015,0.0,0.0
288036,0,3214116,Sleeping with Other People,Leslye Headland,Comedy,197,2015,0.0,2956985.41892641
354110,11000000,0,Forsaken,Jon Cassar,Western|Drama,53,2015,10119995.5472019,0.0
331781,0,8413144,Amy,Asif Kapadia,Documentary|Music,345,2015,0.0,7740089.0743608
253161,0,0,Madame Bovary,Sophie Barthes,Drama,52,2015,0.0,0.0
312831,0,0,The Hallow,Corin Hardy,Fantasy|Horror,122,2015,0.0,0.0
316322,0,0,Barbie in Princess Power,Zeke Norton,Family|Animation,13,2015,0.0,0.0
301846,0,0,Howl,Paul Hyett,Horror,62,2015,0.0,0.0
306745,7000000,573335,Freeheld,Peter Sollett,Romance|Drama,86,2015,6439997.16640124,527467.967914094
332340,0,0,Man Up,Ben Palmer,Romance|Comedy,264,2015,0.0,0.0
292431,3000000,695269,Love,Gaspar NoÃ©,Drama|Romance,307,2015,2759998.78560053,639647.198555232
300693,9600000,2541554,Truth,James Vanderbilt,Drama,89,2015,8831996.11392171,2338228.65117939
333381,0,0,Return to Sender,Fouad Mikati,Thriller,88,2015,0.0,0.0
256924,10000000,10835752,Danny Collins,Dan Fogelman,Comedy|Drama|Music,114,2015,9199995.95200178,9968887.45368952
253414,15000000,3020664,Rock the Kasbah,Barry Levinson,Comedy|Music|War,56,2015,13799993.9280026,2779009.65723575
254172,2240000,0,Fathers and Daughters,Gabriele Muccino,Drama,142,2015,2060799.09324839,0.0
320588,1000000,14444999,"Hello, My Name Is Doris",Michael Showalter,Comedy|Drama|Romance,87,2015,919999.595200178,13289393.2326669
157544,13000000,1784763,The Vatican Tapes,Mark Neveldine,Thriller|Horror,164,2015,11959994.7376023,1641981.23752825
283235,8000000,1411927,99 Homes,Ramin Bahrani,Drama,121,2015,7359996.76160142,1298972.2684522
243938,14000000,12314651,Hot Tub Time Machine 2,Steve Pink,Comedy,244,2015,12879994.3328024,11329473.9350314
86835,0,0,Knight of Cups,Terrence Malick,Romance|Drama,101,2015,0.0,0.0
254905,4000000,143101,Manglehorn,David Gordon Green,Drama,35,2015,3679998.38080071,131652.86207274
309242,0,0,Mississippi Grind,Ryan Fleck|Anna Boden,Drama,74,2015,0.0,0.0
332502,0,0,400 Days,Matt Osterman,Mystery|Science Fiction|Thriller,98,2015,0.0,0.0
286192,0,0,Lava,James Ford Murphy,Animation|Comedy|Family|Fantasy|Music,298,2015,0.0,0.0
284674,0,0,Air,Christian Cantamessa,Thriller|Science Fiction,135,2015,0.0,0.0
360055,0,0,Riot,John Lyde,Action,11,2015,0.0,0.0
352179,0,0,Septembers of Shiraz,Wayne Blair,Drama|Thriller,14,2015,0.0,0.0
246127,0,8034,Every Thing Will Be Fine,Wim Wenders,Drama,44,2015,0.0,7391.27674783823
338676,0,0,Extinction,Miguel Ãngel Vivas,Drama|Horror|Science Fiction,135,2015,0.0,0.0
330982,0,0,The Childhood of a Leader,Brady Corbet,Mystery|Drama|Horror,25,2015,0.0,0.0
232572,8000000,35991087,A Walk in the Woods,Ken Kwapis,Drama|Adventure|Comedy,171,2015,7359996.76160142,33111785.4708143
112454,0,0,Clown,Jon Watts,Horror,182,2015,0.0,0.0
243940,3300000,64110728,The Lazarus Effect,David Gelb,Thriller|Horror,327,2015,3035998.66416058,58981843.8079887
321528,0,0,Batman vs. Robin,Jay Oliva,Action|Adventure|Animation,142,2015,0.0,0.0
317744,8000000,0,Careful What You Wish For,Elizabeth Allen Rosenbaum,Thriller,57,2015,7359996.76160142,0.0
239573,35000000,14431253,Unfinished Business,Ken Scott,Comedy,241,2015,32199985.8320062,13276746.9182313
167810,2000000,45431,Lost River,Ryan Gosling,Fantasy|Thriller,129,2015,1839999.19040035,41796.5016095392
319075,0,0,Cobain: Montage of Heck,Brett Morgen,Music|Documentary,197,2015,0.0,0.0
316042,0,0,Hyena Road,Paul Gross,War|Drama,29,2015,0.0,0.0
334527,7000000,0,Criminal Activities,Jackie Earle Haley,Thriller|Crime|Drama,67,2015,6439997.16640124,0.0
300153,12000000,0,Life,Anton Corbijn,Drama,75,2015,11039995.1424021,0.0
228203,0,45710059,"McFarland, USA",Niki Caro,Drama,139,2015,0.0,42053235.7765762
332704,0,0,Backtrack,Michael Petroni,Horror|Mystery,52,2015,0.0,0.0
278236,0,0,X+Y,Morgan Matthews,Drama,133,2015,0.0,0.0
276839,3000000,0,Home Sweet Hell,Anthony Burns,Drama|Comedy,136,2015,2759998.78560053,0.0
326215,6000000,0,Ooops! Noah is Gone...,Toby Genkel|Sean McCormack,Animation|Adventure|Comedy,50,2015,5519997.57120106,0.0
363689,0,0,The Unspoken,Sheldon Wilson,Thriller|Horror,10,2015,0.0,0.0
318256,0,0,Hot Girls Wanted,Jill Bauer|Ronna Gradus,Documentary,158,2015,0.0,0.0
299245,100000,42664410,The Gallows,Travis Cluff|Chris Lofing,Horror|Thriller,247,2015,91999.9595200178,39251239.9294544
333344,0,0,Dirty Weekend,Neil LaBute,Drama|Comedy,12,2015,0.0,0.0
357096,0,0,I Spit on Your Grave III: Vengeance is Mine,R.D. Braunstein,Horror|Thriller,100,2015,0.0,0.0
309299,0,0,Experimenter,Michael Almereyda,History|Drama,94,2015,0.0,0.0
314385,10000000,3334927,By the Sea,Angelina Jolie,Drama|Romance,82,2015,9199995.95200178,3068131.49002214
333596,0,0,Woodlawn,Andrew Erwin|Jon Erwin,Drama,32,2015,0.0,0.0
361042,0,0,The Hollow,Sheldon Wilson,Horror|TV Movie,19,2015,0.0,0.0
353686,0,0,Visions,Kevin Greutert,Thriller|Horror,67,2015,0.0,0.0
318954,0,1236094,Beyond the Mask,Chad Burns,Action,13,2015,0.0,1137205.97962936
289191,0,0,I Am Here,Anders Morgenthaler,Drama|Thriller,18,2015,0.0,0.0
324333,0,0,Wild Horses,Robert Duvall,Crime|Drama,16,2015,0.0,0.0
252164,0,0,Pressure,Ron Scalpello,Drama|Thriller,29,2015,0.0,0.0
360784,0,0,Hidden,Ross Duffer|Matt Duffer,Thriller|Horror,96,2015,0.0,0.0
336313,0,157768,Hell & Back,Tom Gianas|Ross Shuman,Fantasy|Comedy|Animation,47,2015,0.0,145146.496135541
240483,21000000,0,Robot Overlords,Jon Wright,Adventure|Science Fiction|Action,63,2015,19319991.4992037,0.0
321494,0,0,The Man with the Iron Fists 2,Roel ReinÃ©,Action,43,2015,0.0,0.0
353595,0,0,LEGO DC Comics Super Heroes: Justice League: Attack of the Legion of Doom!,Rick Morales,Action|Adventure|Animation|Family,17,2015,0.0,0.0
264337,0,0,Spare Parts,Sean McNamara,Action|Drama|Family,38,2015,0.0,0.0
289716,0,0,The World Made Straight,David Burris,Drama,13,2015,0.0,0.0
296065,0,0,Last Shift,Anthony DiBlasi,Horror|Thriller,77,2015,0.0,0.0
337029,0,0,Frankenstein,Bernard Rose,Horror|Thriller,14,2015,0.0,0.0
317952,0,0,Cartel Land,Matthew Heineman,Drama|Documentary,112,2015,0.0,0.0
325358,20000000,0,Superfast!,Jason Friedberg|Aaron Seltzer,Comedy,60,2015,18399991.9040035,0.0
272548,0,0,Moonwalkers,Antoine Bardou-Jacquet,Comedy,53,2015,0.0,0.0
340275,0,0,Chi-Raq,Spike Lee,Music|Drama|Crime|Comedy,33,2015,0.0,0.0
309887,5300000,0,Bad Asses on the Bayou,Craig Moss,Comedy|Action,24,2015,4875997.85456094,0.0
302429,0,13603453,Strange Magic,Gary Rydstrom,Music|Animation|Family|Fantasy,68,2015,0.0,12515171.2533246
253331,9000000,21571189,Black or White,Mike Binder,Drama,72,2015,8279996.3568016,19845485.1479865
293771,0,0,Dead Rising,Zach Lipovsky,Horror|Science Fiction,82,2015,0.0,0.0
323373,0,0,Deathgasm,Jason Lei Howden,Comedy|Horror,83,2015,0.0,0.0
323027,0,0,Justice League: Gods and Monsters,Sam Liu,Action|Animation|Fantasy,99,2015,0.0,0.0
297806,13000000,1646788,I Saw the Light,Marc Abraham,Drama|Music,19,2015,11959994.7376023,1515044.29338051
253626,0,316472,Good Kill,Andrew Niccol,Action|Drama|Thriller,132,2015,0.0,291154.11189219
354251,0,0,Southbound,Roxanne Benjamin|David Bruckner|Patrick Horvath|Chad Villella|Matt Bettinelli-Olpin|Tyler Gillett|Justin Martinez|Radio Silence,Fantasy|Thriller|Horror|Science Fiction,73,2015,0.0,0.0
329637,0,0,Star Trek: Renegades,Tim Russ,Action|Science Fiction|Adventure|Fantasy,31,2015,0.0,0.0
257444,0,0,The Boy,Craig Macneill,Thriller|Drama|Horror,22,2015,0.0,0.0
355338,0,0,Riley's First Date?,Josh Cooley,Animation|Family,137,2015,0.0,0.0
271736,0,3286448,The Program,Stephen Frears,Drama,107,2015,0.0,3023530.82964643
309581,0,0,Lila & Eve,Charles Stone III,Thriller|Drama,78,2015,0.0,0.0
293970,0,0,The Final Girls,Todd Strauss-Schulson,Horror|Comedy,211,2015,0.0,0.0
279690,0,0,He Never Died,Jason Krawczyk,Thriller|Horror|Comedy|Drama,65,2015,0.0,0.0
364067,0,0,A Very Murray Christmas,Sofia Coppola,Comedy|Music,101,2015,0.0,0.0
318922,0,0,Kill Your Friends,Owen Harris,Thriller|Comedy|Crime,54,2015,0.0,0.0
335077,0,0,Battle For SkyArk,Simon Hung,Family|Science Fiction|Action|Adventure,18,2015,0.0,0.0
266639,5000000,2333684,Jem and the Holograms,Jon M. Chu,Drama|Music|Adventure|Fantasy,69,2015,4599997.97600089,2146988.33532513
274504,0,0,The Adderall Diaries,Pamela Romanowsky,Thriller|Action|Drama,23,2015,0.0,0.0
244316,10000000,0,Grizzly,David Hackl,Action|Horror|Thriller,35,2015,9199995.95200178,0.0
352208,0,0,Where to Invade Next,Michael Moore,Documentary,67,2015,0.0,0.0
283587,6000000,90777,Beasts of No Nation,Cary Fukunaga,Drama|War,306,2015,5519997.57120106,83514.8032534865
311539,0,0,A Christmas Horror Story,Grant Harvey|Steven Hoban|Brett Sullivan,Horror,56,2015,0.0,0.0
277713,0,0,Sunset Song,Terence Davies,Drama,19,2015,0.0,0.0
347945,0,4505,Synchronicity,Jacob Gentry,Thriller|Mystery|Science Fiction,45,2015,0.0,4144.5981763768
344854,0,0,The Pack,Nick Robertson,Thriller|Horror,15,2015,0.0,0.0
234212,3000000,3387000,Demonic,Will Canon,Thriller|Horror,91,2015,2759998.78560053,3116038.628943
283596,0,0,The Legend of Barney Thomson,Robert Carlyle,Thriller|Drama|Comedy,21,2015,0.0,0.0
250225,1000000,0,The Duke of Burgundy,Peter Strickland,Drama,58,2015,919999.595200178,0.0
307479,0,0,88,April Mullen,Thriller|Action,20,2015,0.0,0.0
339145,0,0,The Girl in the Book,Marya Cohn,Drama,23,2015,0.0,0.0
323660,0,0,Avengers Grimm,Jeremy M. Inman,Fantasy|Action|Adventure,23,2015,0.0,0.0
308638,447524,771317,The D Train,Andrew Mogel|Jarrad Paul,Drama|Comedy,47,2015,411721.898842364,709611.327771015
359983,0,0,The Lion Guard: Return of the Roar,Howy Parkins,Family|TV Movie|Animation,48,2015,0.0,0.0
300155,0,228136,A Royal Night Out,Julian Jarrold,Thriller|Romance|Drama,42,2015,0.0,209885.027650587
328595,0,0,Parallels,Christopher Leone,Science Fiction|Action,92,2015,0.0,0.0
327528,0,830129,Born to Be Blue,Robert Budreau,Drama|Music,16,2015,0.0,763718.343963928
329540,1950000,0,The Marine 4: Moving Target,William Kaufman,Thriller|Action,35,2015,1793999.21064034,0.0
306964,0,0,Tales of Halloween,Darren Lynn Bousman|Axelle Carolyn|Adam Gierasch|Andrew Kasch|Neil Marshall|Lucky McKee|Ryan Schifrin|Mike Mendez|Dave Parker|John Skipp|Paul Solet,Horror,74,2015,0.0,0.0
360387,1000000,0,Blunt Force Trauma,Ken Sanzel,Adventure|Action,23,2015,919999.595200178,0.0
362185,0,0,Operator,Obin Olson|Amariah Olson,Thriller|Action|Drama,16,2015,0.0,0.0
94365,0,0,The Human Centipede 3 (Final Sequence),Tom Six,Horror,75,2015,0.0,0.0
241855,0,49970,Spring,Aaron Moorhead|Justin Benson,Horror|Romance|Science Fiction,110,2015,0.0,45972.3797721529
322518,0,0,The Intruders,Adam Massey,Thriller,26,2015,0.0,0.0
291272,0,0,We Are Still Here,Ted Geoghegan,Horror,91,2015,0.0,0.0
324963,0,0,Monster High: Haunted,Dan Fraga|William Lau,Animation|Family|Fantasy,11,2015,0.0,0.0
342927,0,0,3-Headed Shark Attack,Christopher Ray,Science Fiction|Action|Horror,15,2015,0.0,0.0
361159,0,0,Navy Seals vs. Zombies,Stanton Barrett,Horror|Action,24,2015,0.0,0.0
365805,0,0,Wrecker,Michael Bafaro,Thriller|Action|Horror,12,2015,0.0,0.0
351964,0,0,The Escort,Will Slocombe,Comedy|Romance,41,2015,0.0,0.0
362057,0,0,Martyrs,Kevin Goetz|Michael Goetz,Drama|Horror|Thriller,43,2015,0.0,0.0
137333,0,0,Uncanny,Matthew Leutwyler,Thriller|Drama|Science Fiction,21,2015,0.0,0.0
317198,0,0,Bad Hair Day,Erik Canuel,TV Movie|Adventure|Comedy,21,2015,0.0,0.0
57876,5000000,0,Area 51,Oren Peli,Horror|Thriller|Science Fiction,82,2015,4599997.97600089,0.0
339533,0,0,San Andreas Quake,John Baumgartner,TV Movie|Action|Science Fiction,60,2015,0.0,0.0
277546,6000000,0,The Runner,Austin Stark,Drama,35,2015,5519997.57120106,0.0
306482,0,0,Partisan,Ariel Kleiman,Thriller|Drama,16,2015,0.0,0.0
362105,4400000,0,R.L. Stine's Monsterville: The Cabinet of Souls,Peter DeLuise,Comedy|Horror,22,2015,4047998.21888078,0.0
245846,10000000,17472,Strangerland,Kim Farrant,Drama|Thriller,48,2015,9199995.95200178,16074.2329273375
330112,0,0,Ashby,Tony McNamara,Drama|Romance|Comedy,104,2015,0.0,0.0
322766,0,0,Beautiful & Twisted,Christopher Zalla,Crime|Drama|Thriller,21,2015,0.0,0.0
361931,0,0,Ronaldo,Anthony Wonke,Documentary,80,2015,0.0,0.0
318224,0,0,Going Clear: Scientology and the Prison of Belief,Alex Gibney,Documentary,186,2015,0.0,0.0
309503,0,0,Zipper,Mora Stephens,Thriller|Drama,30,2015,0.0,0.0
348811,0,0,War Pigs,Ryan Little,War|Action,26,2015,0.0,0.0
310135,0,0,Turbo Kid,FranÃ§ois Simard|Anouk Whissell|Yoann-Karl Whissell,Adventure|Action|Comedy|Science Fiction,136,2015,0.0,0.0
355111,0,0,Barbie in Rock 'N Royals,Karen J. Lloyd,Animation|Music|Family,17,2015,0.0,0.0
335866,0,0,Circle,Aaron Hann|Mario Miscione,Drama|Horror|Science Fiction|Thriller,167,2015,0.0,0.0
295592,0,16661077,Monkey Kingdom,Mark Linfield|Alastair Fothergill,Animation|Documentary,39,2015,0.0,15328184.095599
335970,0,0,Joe Dirt 2: Beautiful Loser,Fred Wolf,Comedy,23,2015,0.0,0.0
366142,0,0,Minions: The Competition,Kyle Balda|Julien Soret,Animation,16,2015,0.0,0.0
310121,0,7449681,I'll See You in My Dreams,Brett Haley,Drama|Comedy,39,2015,0.0,6853703.50437045
361263,0,0,Jesse Stone: Lost in Paradise,Robert Harmon,Drama|TV Movie|Crime|Mystery,10,2015,0.0,0.0
324308,0,494506,Steve Jobs: The Man in the Machine,Alex Gibney,Documentary,110,2015,0.0,454945.319824059
326923,0,0,Babysitter's Black Book,Lee Friedlander,Drama|TV Movie,18,2015,0.0,0.0
356842,0,0,The Ones Below,David Farr,Thriller,33,2015,0.0,0.0
339530,0,0,Tremors 5: Bloodlines,Don Michael Paul,Science Fiction|Action|Horror,47,2015,0.0,0.0
331190,2000000,2801508,Captive,Jerry Jameson,Crime|Drama|Thriller,55,2015,1839999.19040035,2577386.22595006
301729,0,0,Terminus,Marc Furmie,Science Fiction|Thriller|Fantasy,39,2015,0.0,0.0
395883,0,0,Andron,Francesco Cinquemani,Action|Science Fiction,24,2015,0.0,0.0
356300,0,0,How to Plan an Orgy in a Small Town,Jeremy Lalonde,Comedy,17,2015,0.0,0.0
218784,0,70958,Freaks of Nature,Robbie Pickering,Science Fiction|Comedy|Horror,78,2015,0.0,65281.3312762142
310137,0,0,Reversal,JosÃ© Manuel Cravioto,Thriller|Horror,54,2015,0.0,0.0
342917,0,0,Batman Unlimited: Monster Mayhem,Butch Lukic,Action|Animation|Family,30,2015,0.0,0.0
79698,27000000,0,The Lovers,Roland JoffÃ©,Action|Adventure|Science Fiction|Romance,22,2015,24839989.0704048,0.0
337960,0,0,Holding the Man,Neil Armfield,Drama,43,2015,0.0,0.0
296130,0,0,Harbinger Down,Alec Gillis,Science Fiction|Horror,32,2015,0.0,0.0
327418,0,0,Batman Unlimited: Animal Instincts,Butch Lukic,Action|Animation|Family,39,2015,0.0,0.0
246133,0,0,Entertainment,Rick Alverson,Drama|Comedy,11,2015,0.0,0.0
328869,0,0,Meadowland,Reed Morano,Drama,17,2015,0.0,0.0
308032,0,643557,The Stanford Prison Experiment,Kyle Patrick Alvarez,Thriller|Drama,135,2015,0.0,592072.179488241
329829,0,0,The Girl King,Mika KaurismÃ¤ki,Drama|History|Romance,12,2015,0.0,0.0
330544,0,0,Bessie,Dee Rees,Drama|Music|TV Movie,21,2015,0.0,0.0
299551,0,0,The Atticus Institute,Chris Sparling,Horror,92,2015,0.0,0.0
207270,0,0,The Hoarder,Matt Winn,Thriller|Horror,24,2015,0.0,0.0
307946,0,0,I Smile Back,Adam Salky,Drama,25,2015,0.0,0.0
356905,0,0,Oddball,Stuart McDonald,Family|Adventure,15,2015,0.0,0.0
345637,0,0,Sanjay's Super Team,Sanjay Patel,Animation,47,2015,0.0,0.0
284286,0,3447633,Learning to Drive,Isabel Coixet,Romance|Comedy|Drama,44,2015,0.0,3171820.96439877
340816,0,0,Christmas Eve,Mitch Davis,Romance|Comedy,11,2015,0.0,0.0
331446,0,0,Sharknado 3: Oh Hell No!,Anthony C. Ferrante,TV Movie|Horror|Science Fiction,68,2015,0.0,0.0
351901,0,0,12 Rounds 3: Lockdown,Stephen Reynolds,Action|Thriller,18,2015,0.0,0.0
357681,0,0,Hitting the Apex,Mark Neale,Documentary,14,2015,0.0,0.0
333657,0,4444,Club Life,Fabrizio Conte,Drama,12,2015,0.0,4088.47820106959
336845,0,0,Cleveland Abduction,Alex Kalymnios,Drama|Crime,33,2015,0.0,0.0
343795,5000000,4842699,90 Minutes in Heaven,Michael Polish,Drama,24,2015,4599997.97600089,4455281.1196763
294562,0,0,Lavalantula,Mike Mendez,Horror|Science Fiction|TV Movie,16,2015,0.0,0.0
297556,3500000,0,Justice League: Throne of Atlantis,Ethan Spaulding,Science Fiction|Action|Animation|Adventure,142,2015,3219998.58320062,0.0
354743,0,0,Lady Chatterley's Lover,Jed Mercurio,Romance|Drama,15,2015,0.0,0.0
157422,0,0,The Wicked Within,Jay Alaimo,Horror,17,2015,0.0,0.0
316885,0,0,Bridgend,Jeppe RÃ¸nde,Drama,10,2015,0.0,0.0
228973,0,0,Backcountry,Adam MacDonald,Drama|Horror|Thriller,75,2015,0.0,0.0
320048,500000,0,Ratter,Branden Kramer,Drama|Thriller|Horror,57,2015,459999.797600089,0.0
359305,0,0,An Inspector Calls,Aisling Walsh,Drama|Thriller|Mystery,16,2015,0.0,0.0
329004,0,0,The Survivalist,Stephen Fingleton,Drama|Science Fiction|Thriller,44,2015,0.0,0.0
362180,0,0,Don't Grow Up,Thierry Poiraud,Horror,15,2015,0.0,0.0
243752,0,0,No Stranger Than Love,Nick Wernham,Romance|Comedy,13,2015,0.0,0.0
291866,0,0,The Hive,David Yarovesky,Horror|Science Fiction|Thriller,15,2015,0.0,0.0
330127,0,0,Back in Time,Jason Aron,History|Documentary|Family,69,2015,0.0,0.0
323694,0,0,Nina Forever,Ben Blaine|Chris Blaine,Horror|Comedy|Romance,27,2015,0.0,0.0
334028,0,0,Some Kind Of Hate,Adam Egypt Mortimer,Horror,19,2015,0.0,0.0
354924,1000000,0,The Dead Room,Jason Stutter,Horror|Thriller,16,2015,919999.595200178,0.0
368256,0,0,Condemned,Eli Morgan Gesner,Horror,16,2015,0.0,0.0
347847,0,0,The Sand,Isaac Gabaeff,Science Fiction|Horror,10,2015,0.0,0.0
295490,0,0,Digging for Fire,Joe Swanberg,Drama,35,2015,0.0,0.0
291865,0,0,From the Dark,Conor McMahon,Horror,22,2015,0.0,0.0
334531,20000000,0,My All American,Angelo Pizzo,Drama,19,2015,18399991.9040035,0.0
324803,0,0,Hangman,Adam Mason,Thriller,14,2015,0.0,0.0
339355,0,0,Larry Gaye: Renegade Male Flight Attendant,Sam Friedlander,Comedy,12,2015,0.0,0.0
309304,600000,7087452,Grandma,Paul Weitz,Drama|Comedy,81,2015,551999.757120106,6520452.97100069
306966,0,0,Summer Camp,Alberto Marini,Horror,16,2015,0.0,0.0
226458,0,0,Backmask,Marcus Nispel,Thriller|Horror,46,2015,0.0,0.0
339148,0,0,Already Tomorrow in Hong Kong,Emily Ting,Romance|Comedy,23,2015,0.0,0.0
